SiteID,1247689,Site Timezone,-6,Data Timezone,-6,Longitude,-96.7897949219,Latitude,32.7894172668
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C)
2010,1,1,0,0,6.92,2.88
2010,1,1,0,5,6.9,2.82
2010,1,1,0,10,6.99,2.7800000000000002
2010,1,1,0,15,7.11,2.74
2010,1,1,0,20,7.22,2.7
2010,1,1,0,25,7.3,2.66
2010,1,1,0,30,7.390000000000001,2.64
2010,1,1,0,35,7.49,2.61
2010,1,1,0,40,7.5600000000000005,2.57
2010,1,1,0,45,7.58,2.5500000000000003
2010,1,1,0,50,7.54,2.5
2010,1,1,0,55,7.41,2.43
2010,1,1,1,0,7.16,2.35
2010,1,1,1,5,6.83,2.25
2010,1,1,1,10,7.07,2.25
2010,1,1,1,15,7.21,2.22
2010,1,1,1,20,7.33,2.17
2010,1,1,1,25,7.4,2.12
2010,1,1,1,30,7.390000000000001,2.06
2010,1,1,1,35,7.37,2.0100000000000002
2010,1,1,1,40,7.3500000000000005,1.96
2010,1,1,1,45,7.32,1.9100000000000001
2010,1,1,1,50,7.3,1.87
2010,1,1,1,55,7.3100000000000005,1.82
2010,1,1,2,0,7.33,1.77
2010,1,1,2,5,7.3500000000000005,1.72
2010,1,1,2,10,7.41,1.67
2010,1,1,2,15,7.390000000000001,1.61
2010,1,1,2,20,7.38,1.55
2010,1,1,2,25,7.38,1.5
2010,1,1,2,30,7.37,1.44
2010,1,1,2,35,7.36,1.4000000000000001
2010,1,1,2,40,7.43,1.35
2010,1,1,2,45,7.57,1.3
2010,1,1,2,50,7.68,1.26
2010,1,1,2,55,7.65,1.21
2010,1,1,3,0,7.62,1.16
2010,1,1,3,5,7.62,1.12
2010,1,1,3,10,7.61,1.08
2010,1,1,3,15,7.58,1.04
2010,1,1,3,20,7.5600000000000005,1
2010,1,1,3,25,7.48,0.96
2010,1,1,3,30,7.37,0.92
2010,1,1,3,35,7.28,0.89
2010,1,1,3,40,7.23,0.87
2010,1,1,3,45,7.21,0.84
2010,1,1,3,50,7.17,0.8200000000000001
2010,1,1,3,55,7.08,0.79
2010,1,1,4,0,6.98,0.77
2010,1,1,4,5,6.87,0.76
2010,1,1,4,10,6.74,0.74
2010,1,1,4,15,6.63,0.72
2010,1,1,4,20,6.53,0.71
2010,1,1,4,25,6.46,0.68
2010,1,1,4,30,6.3100000000000005,0.66
2010,1,1,4,35,6.13,0.63
2010,1,1,4,40,5.96,0.6
2010,1,1,4,45,5.72,0.58
2010,1,1,4,50,5.53,0.55
2010,1,1,4,55,5.38,0.53
2010,1,1,5,0,5.22,0.5
2010,1,1,5,5,5.05,0.48
2010,1,1,5,10,4.9,0.46
2010,1,1,5,15,4.78,0.44
2010,1,1,5,20,4.63,0.42
2010,1,1,5,25,4.49,0.41000000000000003
2010,1,1,5,30,4.41,0.39
2010,1,1,5,35,4.3500000000000005,0.37
2010,1,1,5,40,4.25,0.36
2010,1,1,5,45,4.1,0.33
2010,1,1,5,50,3.91,0.31
