SiteID,1247689,Site Timezone,-6,Data Timezone,-6,Longitude,-96.7897949219,Latitude,32.7894172668
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C)
2007,1,1,0,0,10.1,5.04
2007,1,1,0,5,10.07,4.97
2007,1,1,0,10,10.11,4.9
2007,1,1,0,15,10.08,4.84
2007,1,1,0,20,10.07,4.79
2007,1,1,0,25,10.07,4.74
2007,1,1,0,30,10.06,4.7
2007,1,1,0,35,10.02,4.65
2007,1,1,0,40,9.9,4.59
2007,1,1,0,45,9.84,4.53
2007,1,1,0,50,9.77,4.48
2007,1,1,0,55,9.65,4.41
2007,1,1,1,0,9.41,4.3500000000000005
2007,1,1,1,5,9.09,4.29
2007,1,1,1,10,8.92,4.23
2007,1,1,1,15,8.96,4.17
2007,1,1,1,20,9.08,4.12
2007,1,1,1,25,9.200000000000001,4.1
2007,1,1,1,30,9.18,4.05
2007,1,1,1,35,9.05,4.04
2007,1,1,1,40,8.82,4.01
2007,1,1,1,45,8.67,3.97
2007,1,1,1,50,8.42,3.95
2007,1,1,1,55,8.28,3.95
2007,1,1,2,0,8.35,3.93
2007,1,1,2,5,8.540000000000001,3.88
2007,1,1,2,10,8.8,3.84
2007,1,1,2,15,8.950000000000001,3.79
2007,1,1,2,20,9.03,3.7600000000000002
2007,1,1,2,25,9.040000000000001,3.71
2007,1,1,2,30,9.09,3.66
2007,1,1,2,35,9.19,3.61
2007,1,1,2,40,9.16,3.56
2007,1,1,2,45,9.15,3.5100000000000002
2007,1,1,2,50,9.17,3.47
2007,1,1,2,55,9.17,3.44
2007,1,1,3,0,9.21,3.38
2007,1,1,3,5,9.26,3.33
2007,1,1,3,10,9.23,3.31
2007,1,1,3,15,9.13,3.29
2007,1,1,3,20,9.06,3.25
2007,1,1,3,25,9.07,3.22
2007,1,1,3,30,9.08,3.17
2007,1,1,3,35,9.1,3.13
2007,1,1,3,40,9.14,3.1
2007,1,1,3,45,9.17,3.04
2007,1,1,3,50,9.08,2.97
2007,1,1,3,55,8.950000000000001,2.91
2007,1,1,4,0,8.870000000000001,2.85
2007,1,1,4,5,8.82,2.79
2007,1,1,4,10,8.74,2.72
2007,1,1,4,15,8.69,2.66
2007,1,1,4,20,8.61,2.62
2007,1,1,4,25,8.46,2.58
2007,1,1,4,30,8.33,2.5300000000000002
2007,1,1,4,35,8.27,2.49
2007,1,1,4,40,8.26,2.46
2007,1,1,4,45,8.22,2.41
2007,1,1,4,50,8.120000000000001,2.37
2007,1,1,4,55,8.01,2.34
2007,1,1,5,0,7.91,2.3000000000000003
2007,1,1,5,5,7.82,2.27
2007,1,1,5,10,7.67,2.23
2007,1,1,5,15,7.46,2.2
2007,1,1,5,20,7.2700000000000005,2.17
2007,1,1,5,25,7.140000000000001,2.15
2007,1,1,5,30,7.0600000000000005,2.13
2007,1,1,5,35,7.0200000000000005,2.1
2007,1,1,5,40,6.96,2.09
2007,1,1,5,45,6.9,2.06
2007,1,1,5,50,6.890000000000001,2.04
2007,1,1,5,55,6.92,2.0100000000000002
2007,1,1,6,0,6.93,1.98
2007,1,1,6,5,6.92,1.95
2007,1,1,6,10,6.91,1.9100000000000001
2007,1,1,6,15,6.91,1.8900000000000001
2007,1,1,6,20,6.9,1.86
2007,1,1,6,25,6.9,1.83
2007,1,1,6,30,6.94,1.8
2007,1,1,6,35,7.0600000000000005,1.77
2007,1,1,6,40,7.21,1.74
2007,1,1,6,45,7.3500000000000005,1.71
2007,1,1,6,50,7.48,1.68
2007,1,1,6,55,7.58,1.6400000000000001
2007,1,1,7,0,7.63,1.61
2007,1,1,7,5,7.63,1.58
2007,1,1,7,10,7.5600000000000005,1.54
2007,1,1,7,15,7.42,1.49
2007,1,1,7,20,7.21,1.45
2007,1,1,7,25,6.97,1.4000000000000001
2007,1,1,7,30,6.7700000000000005,1.36
2007,1,1,7,35,6.62,1.31
2007,1,1,7,40,6.5,1.27
2007,1,1,7,45,6.42,1.23
2007,1,1,7,50,6.32,1.2
2007,1,1,7,55,6.390000000000001,1.19
2007,1,1,8,0,6.54,1.16
2007,1,1,8,5,6.640000000000001,1.1400000000000001
2007,1,1,8,10,6.73,1.12
2007,1,1,8,15,6.74,1.09
2007,1,1,8,20,6.51,1.07
2007,1,1,8,25,6.3,1.08
2007,1,1,8,30,6.13,1.1
2007,1,1,8,35,6.04,1.1500000000000001
2007,1,1,8,40,5.96,1.21
2007,1,1,8,45,5.91,1.26
2007,1,1,8,50,5.91,1.33
2007,1,1,8,55,5.87,1.3800000000000001
2007,1,1,9,0,5.95,1.44
2007,1,1,9,5,6.13,1.51
2007,1,1,9,10,6.25,1.59
2007,1,1,9,15,6.3100000000000005,1.68
2007,1,1,9,20,6.3,1.77
2007,1,1,9,25,6.2,1.84
2007,1,1,9,30,6.08,1.9000000000000001
2007,1,1,9,35,6.03,1.97
2007,1,1,9,40,6.0600000000000005,2.04
2007,1,1,9,45,6.09,2.11
2007,1,1,9,50,6.03,2.19
2007,1,1,9,55,5.9,2.27
2007,1,1,10,0,5.75,2.35
2007,1,1,10,5,5.62,2.44
2007,1,1,10,10,5.51,2.5300000000000002
2007,1,1,10,15,5.38,2.61
2007,1,1,10,20,5.23,2.71
2007,1,1,10,25,5.16,2.81
2007,1,1,10,30,5.23,2.92
2007,1,1,10,35,5.3100000000000005,3.0300000000000002
2007,1,1,10,40,5.32,3.14
2007,1,1,10,45,5.23,3.25
2007,1,1,10,50,5.15,3.36
2007,1,1,10,55,5.12,3.45
2007,1,1,11,0,5.07,3.54
2007,1,1,11,5,4.97,3.64
2007,1,1,11,10,4.95,3.74
2007,1,1,11,15,5.14,3.84
2007,1,1,11,20,5.37,3.95
2007,1,1,11,25,5.3500000000000005,4.05
2007,1,1,11,30,5.18,4.16
2007,1,1,11,35,5.0600000000000005,4.26
2007,1,1,11,40,4.92,4.37
2007,1,1,11,45,4.7700000000000005,4.47
2007,1,1,11,50,4.73,4.5600000000000005
2007,1,1,11,55,4.83,4.66
2007,1,1,12,0,4.92,4.75
2007,1,1,12,5,4.91,4.8500000000000005
2007,1,1,12,10,4.8,4.94
2007,1,1,12,15,4.63,5.03
2007,1,1,12,20,4.54,5.12
2007,1,1,12,25,4.61,5.2
2007,1,1,12,30,4.75,5.29
2007,1,1,12,35,4.87,5.39
2007,1,1,12,40,4.86,5.49
2007,1,1,12,45,4.84,5.58
2007,1,1,12,50,4.86,5.66
2007,1,1,12,55,4.72,5.74
2007,1,1,13,0,4.53,5.83
2007,1,1,13,5,4.51,5.9
2007,1,1,13,10,4.5,5.99
2007,1,1,13,15,4.47,6.0600000000000005
2007,1,1,13,20,4.43,6.140000000000001
2007,1,1,13,25,4.3100000000000005,6.23
2007,1,1,13,30,4.26,6.32
2007,1,1,13,35,4.3,6.390000000000001
2007,1,1,13,40,4.38,6.47
2007,1,1,13,45,4.4,6.55
2007,1,1,13,50,4.34,6.640000000000001
2007,1,1,13,55,4.33,6.71
2007,1,1,14,0,4.32,6.79
2007,1,1,14,5,4.33,6.86
2007,1,1,14,10,4.38,6.92
2007,1,1,14,15,4.4,6.98
2007,1,1,14,20,4.45,7.03
2007,1,1,14,25,4.41,7.09
2007,1,1,14,30,4.37,7.15
2007,1,1,14,35,4.3500000000000005,7.19
2007,1,1,14,40,4.3,7.23
2007,1,1,14,45,4.28,7.2700000000000005
2007,1,1,14,50,4.32,7.3
2007,1,1,14,55,4.38,7.33
2007,1,1,15,0,4.41,7.37
2007,1,1,15,5,4.46,7.4
2007,1,1,15,10,4.47,7.43
2007,1,1,15,15,4.46,7.45
2007,1,1,15,20,4.59,7.47
2007,1,1,15,25,4.69,7.49
2007,1,1,15,30,4.63,7.51
2007,1,1,15,35,4.5200000000000005,7.5200000000000005
2007,1,1,15,40,4.45,7.53
2007,1,1,15,45,4.36,7.55
2007,1,1,15,50,4.29,7.55
2007,1,1,15,55,4.29,7.55
2007,1,1,16,0,4.3100000000000005,7.55
2007,1,1,16,5,4.39,7.54
2007,1,1,16,10,4.49,7.54
2007,1,1,16,15,4.59,7.53
2007,1,1,16,20,4.62,7.51
2007,1,1,16,25,4.5600000000000005,7.5
2007,1,1,16,30,4.49,7.48
2007,1,1,16,35,4.46,7.45
2007,1,1,16,40,4.47,7.43
2007,1,1,16,45,4.48,7.4
2007,1,1,16,50,4.47,7.37
2007,1,1,16,55,4.5,7.34
2007,1,1,17,0,4.54,7.3100000000000005
2007,1,1,17,5,4.59,7.2700000000000005
2007,1,1,17,10,4.66,7.23
2007,1,1,17,15,4.71,7.2
2007,1,1,17,20,4.7,7.16
2007,1,1,17,25,4.72,7.12
2007,1,1,17,30,4.72,7.08
2007,1,1,17,35,4.69,7.04
2007,1,1,17,40,4.7,7
2007,1,1,17,45,4.75,6.95
2007,1,1,17,50,4.8,6.9
2007,1,1,17,55,4.79,6.86
2007,1,1,18,0,4.86,6.8100000000000005
2007,1,1,18,5,4.99,6.7700000000000005
2007,1,1,18,10,5.11,6.72
2007,1,1,18,15,5.17,6.68
2007,1,1,18,20,5.17,6.640000000000001
2007,1,1,18,25,5.15,6.61
2007,1,1,18,30,5.14,6.58
2007,1,1,18,35,5.09,6.5600000000000005
2007,1,1,18,40,4.98,6.53
2007,1,1,18,45,4.92,6.5200000000000005
2007,1,1,18,50,4.93,6.49
2007,1,1,18,55,4.88,6.46
2007,1,1,19,0,4.8,6.43
2007,1,1,19,5,4.75,6.390000000000001
2007,1,1,19,10,4.74,6.36
2007,1,1,19,15,4.8,6.33
2007,1,1,19,20,4.9,6.3
2007,1,1,19,25,5.03,6.2700000000000005
2007,1,1,19,30,5.15,6.23
2007,1,1,19,35,5.2700000000000005,6.2
2007,1,1,19,40,5.34,6.16
2007,1,1,19,45,5.29,6.12
2007,1,1,19,50,5.2,6.07
2007,1,1,19,55,5.13,6.04
2007,1,1,20,0,5.09,6
2007,1,1,20,5,5.03,5.96
2007,1,1,20,10,4.97,5.92
2007,1,1,20,15,4.93,5.87
2007,1,1,20,20,4.92,5.8100000000000005
