SiteID,793363,Site Timezone,-7,Data Timezone,-7,Longitude,-105.914154053,Latitude,35.6785049438
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C)
2008,1,1,0,0,5.8500000000000005,-9.700000000000001
2008,1,1,0,5,5.82,-9.91
2008,1,1,0,10,5.86,-10.14
2008,1,1,0,15,5.9,-10.28
2008,1,1,0,20,5.97,-10.32
2008,1,1,0,25,6.07,-10.3
2008,1,1,0,30,6.16,-10.26
2008,1,1,0,35,6.2,-10.24
2008,1,1,0,40,6.22,-10.22
2008,1,1,0,45,6.23,-10.17
2008,1,1,0,50,6.24,-10.11
2008,1,1,0,55,6.23,-10.07
2008,1,1,1,0,6.140000000000001,-10.09
2008,1,1,1,5,5.97,-10.18
2008,1,1,1,10,5.8100000000000005,-10.28
2008,1,1,1,15,5.73,-10.38
2008,1,1,1,20,5.8,-10.450000000000001
2008,1,1,1,25,5.8500000000000005,-10.52
2008,1,1,1,30,5.87,-10.61
2008,1,1,1,35,5.84,-10.72
2008,1,1,1,40,5.78,-10.83
2008,1,1,1,45,5.76,-10.91
2008,1,1,1,50,5.8,-10.950000000000001
2008,1,1,1,55,5.89,-10.96
2008,1,1,2,0,6.0200000000000005,-10.950000000000001
2008,1,1,2,5,6.09,-10.96
2008,1,1,2,10,6.21,-10.97
2008,1,1,2,15,6.34,-11.01
2008,1,1,2,20,6.45,-11.07
2008,1,1,2,25,6.5200000000000005,-11.16
2008,1,1,2,30,6.5200000000000005,-11.27
2008,1,1,2,35,6.53,-11.4
2008,1,1,2,40,6.58,-11.55
2008,1,1,2,45,6.69,-11.71
2008,1,1,2,50,6.82,-11.85
2008,1,1,2,55,6.94,-11.97
2008,1,1,3,0,7.0200000000000005,-12.07
2008,1,1,3,5,7.0200000000000005,-12.15
2008,1,1,3,10,6.96,-12.22
2008,1,1,3,15,6.87,-12.280000000000001
2008,1,1,3,20,6.8,-12.33
2008,1,1,3,25,6.82,-12.39
2008,1,1,3,30,6.96,-12.450000000000001
2008,1,1,3,35,7.22,-12.530000000000001
2008,1,1,3,40,7.5200000000000005,-12.620000000000001
2008,1,1,3,45,7.76,-12.71
2008,1,1,3,50,7.9,-12.780000000000001
2008,1,1,3,55,7.9,-12.83
2008,1,1,4,0,7.76,-12.870000000000001
2008,1,1,4,5,7.55,-12.88
2008,1,1,4,10,7.32,-12.870000000000001
2008,1,1,4,15,7.1000000000000005,-12.83
2008,1,1,4,20,6.9,-12.780000000000001
2008,1,1,4,25,6.74,-12.73
2008,1,1,4,30,6.61,-12.65
2008,1,1,4,35,6.51,-12.57
2008,1,1,4,40,6.42,-12.47
2008,1,1,4,45,6.34,-12.36
2008,1,1,4,50,6.2700000000000005,-12.24
2008,1,1,4,55,6.2,-12.11
2008,1,1,5,0,6.13,-11.950000000000001
2008,1,1,5,5,6.11,-11.790000000000001
2008,1,1,5,10,6.13,-11.63
2008,1,1,5,15,6.18,-11.49
2008,1,1,5,20,6.26,-11.39
2008,1,1,5,25,6.34,-11.31
2008,1,1,5,30,6.41,-11.25
2008,1,1,5,35,6.55,-11.200000000000001
2008,1,1,5,40,6.67,-11.17
2008,1,1,5,45,6.79,-11.14
2008,1,1,5,50,6.91,-11.13
2008,1,1,5,55,7.08,-11.14
2008,1,1,6,0,7.28,-11.17
2008,1,1,6,5,7.45,-11.19
2008,1,1,6,10,7.59,-11.22
2008,1,1,6,15,7.68,-11.24
2008,1,1,6,20,7.74,-11.24
2008,1,1,6,25,7.79,-11.21
2008,1,1,6,30,7.86,-11.17
2008,1,1,6,35,7.930000000000001,-11.1
2008,1,1,6,40,7.97,-11.03
2008,1,1,6,45,8.01,-10.96
2008,1,1,6,50,8.02,-10.91
2008,1,1,6,55,8.03,-10.88
2008,1,1,7,0,8.03,-10.86
2008,1,1,7,5,8.05,-10.84
2008,1,1,7,10,8.09,-10.82
2008,1,1,7,15,8.11,-10.81
2008,1,1,7,20,8.120000000000001,-10.8
2008,1,1,7,25,8.13,-10.78
2008,1,1,7,30,8.19,-10.75
2008,1,1,7,35,8.23,-10.72
2008,1,1,7,40,8.27,-10.69
2008,1,1,7,45,8.31,-10.67
2008,1,1,7,50,8.34,-10.65
2008,1,1,7,55,8.4,-10.65
2008,1,1,8,0,8.46,-10.65
2008,1,1,8,5,8.47,-10.66
2008,1,1,8,10,8.48,-10.68
2008,1,1,8,15,8.45,-10.71
2008,1,1,8,20,8.38,-10.700000000000001
2008,1,1,8,25,8.36,-10.63
2008,1,1,8,30,8.370000000000001,-10.55
2008,1,1,8,35,8.25,-10.48
2008,1,1,8,40,8.15,-10.39
2008,1,1,8,45,8.03,-10.31
2008,1,1,8,50,7.96,-10.28
2008,1,1,8,55,7.930000000000001,-10.25
2008,1,1,9,0,7.97,-10.22
2008,1,1,9,5,7.95,-10.18
2008,1,1,9,10,7.86,-10.16
2008,1,1,9,15,7.76,-10.09
2008,1,1,9,20,7.5,-9.97
2008,1,1,9,25,7.3500000000000005,-9.870000000000001
2008,1,1,9,30,7.25,-9.790000000000001
2008,1,1,9,35,7.08,-9.67
2008,1,1,9,40,7.05,-9.56
2008,1,1,9,45,6.96,-9.48
2008,1,1,9,50,6.82,-9.39
2008,1,1,9,55,6.69,-9.3
2008,1,1,10,0,6.47,-9.23
2008,1,1,10,5,6.17,-9.15
2008,1,1,10,10,5.91,-9.07
2008,1,1,10,15,5.71,-9
2008,1,1,10,20,5.57,-8.92
2008,1,1,10,25,5.5,-8.85
2008,1,1,10,30,5.48,-8.790000000000001
2008,1,1,10,35,5.53,-8.73
2008,1,1,10,40,5.6000000000000005,-8.68
2008,1,1,10,45,5.68,-8.620000000000001
2008,1,1,10,50,5.78,-8.540000000000001
2008,1,1,10,55,5.84,-8.47
2008,1,1,11,0,5.87,-8.4
2008,1,1,11,5,5.87,-8.31
2008,1,1,11,10,5.79,-8.21
2008,1,1,11,15,5.6000000000000005,-8.1
2008,1,1,11,20,5.44,-7.99
2008,1,1,11,25,5.39,-7.890000000000001
2008,1,1,11,30,5.43,-7.8
2008,1,1,11,35,5.5,-7.72
2008,1,1,11,40,5.5200000000000005,-7.640000000000001
2008,1,1,11,45,5.5,-7.5600000000000005
2008,1,1,11,50,5.46,-7.49
2008,1,1,11,55,5.37,-7.41
2008,1,1,12,0,5.2700000000000005,-7.32
2008,1,1,12,5,5.2,-7.23
2008,1,1,12,10,5.17,-7.15
2008,1,1,12,15,5.19,-7.08
2008,1,1,12,20,5.23,-7
2008,1,1,12,25,5.23,-6.93
2008,1,1,12,30,5.22,-6.84
2008,1,1,12,35,5.23,-6.75
2008,1,1,12,40,5.28,-6.66
2008,1,1,12,45,5.3,-6.58
2008,1,1,12,50,5.32,-6.49
2008,1,1,12,55,5.3100000000000005,-6.41
2008,1,1,13,0,5.2700000000000005,-6.33
2008,1,1,13,5,5.28,-6.26
2008,1,1,13,10,5.3,-6.19
2008,1,1,13,15,5.29,-6.12
2008,1,1,13,20,5.24,-6.0600000000000005
2008,1,1,13,25,5.19,-5.99
2008,1,1,13,30,5.18,-5.93
2008,1,1,13,35,5.22,-5.89
2008,1,1,13,40,5.2700000000000005,-5.84
2008,1,1,13,45,5.3100000000000005,-5.78
2008,1,1,13,50,5.3100000000000005,-5.74
2008,1,1,13,55,5.26,-5.69
2008,1,1,14,0,5.18,-5.64
2008,1,1,14,5,5.08,-5.59
2008,1,1,14,10,5,-5.55
2008,1,1,14,15,4.93,-5.5200000000000005
2008,1,1,14,20,4.89,-5.51
2008,1,1,14,25,4.8500000000000005,-5.5
2008,1,1,14,30,4.78,-5.48
2008,1,1,14,35,4.68,-5.47
2008,1,1,14,40,4.57,-5.46
2008,1,1,14,45,4.45,-5.45
2008,1,1,14,50,4.3500000000000005,-5.44
2008,1,1,14,55,4.28,-5.45
2008,1,1,15,0,4.19,-5.44
2008,1,1,15,5,4.07,-5.45
2008,1,1,15,10,3.9,-5.47
2008,1,1,15,15,3.69,-5.48
2008,1,1,15,20,3.47,-5.51
2008,1,1,15,25,3.31,-5.53
2008,1,1,15,30,3.21,-5.55
2008,1,1,15,35,3.15,-5.58
2008,1,1,15,40,3.09,-5.61
2008,1,1,15,45,3,-5.63
2008,1,1,15,50,2.87,-5.66
2008,1,1,15,55,2.71,-5.69
2008,1,1,16,0,2.56,-5.71
2008,1,1,16,5,2.5,-5.75
2008,1,1,16,10,2.45,-5.7700000000000005
2008,1,1,16,15,2.38,-5.79
2008,1,1,16,20,2.32,-5.82
2008,1,1,16,25,2.2600000000000002,-5.84
2008,1,1,16,30,2.2,-5.88
2008,1,1,16,35,2.14,-5.91
2008,1,1,16,40,2.11,-5.93
