SiteID,2179748,Site Timezone,-5,Data Timezone,-5,Longitude,-76.1702880859,Latitude,43.0673561096
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C)
2007,1,1,0,0,5.37,3.83
2007,1,1,0,5,5.26,3.85
2007,1,1,0,10,5.36,3.87
2007,1,1,0,15,5.5,3.91
2007,1,1,0,20,5.48,3.98
2007,1,1,0,25,5.53,4.05
2007,1,1,0,30,5.72,4.13
2007,1,1,0,35,5.83,4.2
2007,1,1,0,40,5.76,4.25
2007,1,1,0,45,5.66,4.26
2007,1,1,0,50,5.29,4.25
2007,1,1,0,55,4.76,4.21
2007,1,1,1,0,4.57,4.19
2007,1,1,1,5,5.04,4.21
2007,1,1,1,10,5.89,4.26
2007,1,1,1,15,6.0600000000000005,4.3
2007,1,1,1,20,5.69,4.32
2007,1,1,1,25,5.43,4.34
2007,1,1,1,30,5.49,4.39
2007,1,1,1,35,5.51,4.42
2007,1,1,1,40,5.36,4.41
2007,1,1,1,45,5.38,4.4
2007,1,1,1,50,5.43,4.4
2007,1,1,1,55,5.51,4.42
2007,1,1,2,0,5.68,4.47
2007,1,1,2,5,5.65,4.55
2007,1,1,2,10,5.51,4.63
2007,1,1,2,15,5.44,4.68
2007,1,1,2,20,5.36,4.72
2007,1,1,2,25,5.19,4.76
2007,1,1,2,30,5.18,4.8
2007,1,1,2,35,5.33,4.83
2007,1,1,2,40,5.37,4.83
2007,1,1,2,45,5.33,4.82
2007,1,1,2,50,5.03,4.83
2007,1,1,2,55,4.89,4.87
2007,1,1,3,0,5.2,4.96
2007,1,1,3,5,5.8,5.07
2007,1,1,3,10,6.73,5.16
2007,1,1,3,15,7.8500000000000005,5.23
2007,1,1,3,20,8.8,5.3500000000000005
2007,1,1,3,25,9.74,5.51
2007,1,1,3,30,10.53,5.66
2007,1,1,3,35,11.26,5.7700000000000005
2007,1,1,3,40,11.790000000000001,5.8500000000000005
2007,1,1,3,45,12.1,5.88
2007,1,1,3,50,12.33,5.86
2007,1,1,3,55,12.35,5.8
2007,1,1,4,0,12.58,5.8
2007,1,1,4,5,13.030000000000001,5.84
2007,1,1,4,10,13.44,5.92
2007,1,1,4,15,13.790000000000001,6
2007,1,1,4,20,13.89,6.07
2007,1,1,4,25,13.8,6.15
2007,1,1,4,30,13.59,6.25
2007,1,1,4,35,13.43,6.3500000000000005
2007,1,1,4,40,13.32,6.41
2007,1,1,4,45,13.3,6.46
2007,1,1,4,50,13.35,6.46
2007,1,1,4,55,13.280000000000001,6.390000000000001
2007,1,1,5,0,13.19,6.34
2007,1,1,5,5,13.06,6.34
2007,1,1,5,10,13.11,6.37
2007,1,1,5,15,13.23,6.43
2007,1,1,5,20,13.38,6.51
2007,1,1,5,25,13.64,6.61
2007,1,1,5,30,14,6.71
2007,1,1,5,35,14.38,6.78
2007,1,1,5,40,14.790000000000001,6.82
2007,1,1,5,45,14.99,6.82
2007,1,1,5,50,14.8,6.84
2007,1,1,5,55,14.51,6.88
2007,1,1,6,0,14.19,6.94
2007,1,1,6,5,13.85,7
2007,1,1,6,10,13.43,7.0600000000000005
2007,1,1,6,15,12.99,7.140000000000001
2007,1,1,6,20,12.69,7.18
2007,1,1,6,25,12.200000000000001,7.19
2007,1,1,6,30,11.57,7.16
2007,1,1,6,35,11.01,7.12
2007,1,1,6,40,10.68,7.12
2007,1,1,6,45,10.6,7.15
2007,1,1,6,50,10.63,7.19
2007,1,1,6,55,10.99,7.23
2007,1,1,7,0,11.42,7.26
2007,1,1,7,5,11.55,7.29
2007,1,1,7,10,11.34,7.25
2007,1,1,7,15,10.97,7.13
2007,1,1,7,20,11.01,7.08
2007,1,1,7,25,11.19,7.08
2007,1,1,7,30,11.35,7.09
2007,1,1,7,35,11.66,7.13
2007,1,1,7,40,12.05,7.16
2007,1,1,7,45,12.1,7.11
2007,1,1,7,50,12.200000000000001,7.08
2007,1,1,7,55,12.31,7.07
