SiteID,321568,Site Timezone,-8,Data Timezone,-8,Longitude,-117.043716431,Latitude,34.8899917603
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C)
2012,1,1,0,0,10.43,14.030000000000001
2012,1,1,0,5,10.47,14.01
2012,1,1,0,10,10.52,13.98
2012,1,1,0,15,10.58,13.94
2012,1,1,0,20,10.65,13.89
2012,1,1,0,25,10.67,13.83
2012,1,1,0,30,10.65,13.75
2012,1,1,0,35,10.620000000000001,13.68
2012,1,1,0,40,10.55,13.620000000000001
2012,1,1,0,45,10.41,13.55
2012,1,1,0,50,10.19,13.5
2012,1,1,0,55,9.96,13.44
2012,1,1,1,0,9.75,13.370000000000001
2012,1,1,1,5,9.56,13.3
2012,1,1,1,10,9.34,13.23
2012,1,1,1,15,9.13,13.15
2012,1,1,1,20,8.98,13.07
2012,1,1,1,25,8.9,12.98
2012,1,1,1,30,8.85,12.9
2012,1,1,1,35,8.84,12.82
2012,1,1,1,40,8.83,12.75
2012,1,1,1,45,8.84,12.700000000000001
2012,1,1,1,50,8.870000000000001,12.65
2012,1,1,1,55,8.870000000000001,12.6
2012,1,1,2,0,8.83,12.57
2012,1,1,2,5,8.790000000000001,12.55
2012,1,1,2,10,8.74,12.530000000000001
2012,1,1,2,15,8.69,12.51
2012,1,1,2,20,8.64,12.49
2012,1,1,2,25,8.61,12.46
2012,1,1,2,30,8.58,12.42
2012,1,1,2,35,8.540000000000001,12.39
2012,1,1,2,40,8.48,12.370000000000001
2012,1,1,2,45,8.44,12.34
2012,1,1,2,50,8.42,12.31
2012,1,1,2,55,8.4,12.27
2012,1,1,3,0,8.39,12.23
2012,1,1,3,5,8.39,12.200000000000001
2012,1,1,3,10,8.32,12.17
2012,1,1,3,15,8.21,12.16
2012,1,1,3,20,8.09,12.13
2012,1,1,3,25,7.99,12.1
2012,1,1,3,30,7.92,12.05
2012,1,1,3,35,7.92,12.02
2012,1,1,3,40,7.97,11.99
2012,1,1,3,45,8.01,11.950000000000001
2012,1,1,3,50,8.040000000000001,11.92
2012,1,1,3,55,8.05,11.88
2012,1,1,4,0,8.02,11.84
2012,1,1,4,5,7.98,11.8
2012,1,1,4,10,7.95,11.78
2012,1,1,4,15,7.9,11.75
2012,1,1,4,20,7.890000000000001,11.72
2012,1,1,4,25,7.87,11.68
2012,1,1,4,30,7.82,11.64
2012,1,1,4,35,7.7700000000000005,11.6
2012,1,1,4,40,7.72,11.55
2012,1,1,4,45,7.65,11.5
2012,1,1,4,50,7.5600000000000005,11.46
2012,1,1,4,55,7.46,11.42
2012,1,1,5,0,7.4,11.38
2012,1,1,5,5,7.3500000000000005,11.33
2012,1,1,5,10,7.32,11.290000000000001
2012,1,1,5,15,7.3500000000000005,11.25
2012,1,1,5,20,7.37,11.22
2012,1,1,5,25,7.37,11.200000000000001
2012,1,1,5,30,7.37,11.18
2012,1,1,5,35,7.34,11.17
2012,1,1,5,40,7.32,11.16
2012,1,1,5,45,7.3100000000000005,11.14
2012,1,1,5,50,7.3100000000000005,11.14
2012,1,1,5,55,7.3100000000000005,11.14
2012,1,1,6,0,7.34,11.14
2012,1,1,6,5,7.3500000000000005,11.14
2012,1,1,6,10,7.33,11.14
2012,1,1,6,15,7.32,11.15
2012,1,1,6,20,7.33,11.16
2012,1,1,6,25,7.34,11.17
2012,1,1,6,30,7.34,11.200000000000001
2012,1,1,6,35,7.33,11.22
2012,1,1,6,40,7.33,11.24
2012,1,1,6,45,7.32,11.27
2012,1,1,6,50,7.32,11.3
2012,1,1,6,55,7.32,11.32
2012,1,1,7,0,7.33,11.35
2012,1,1,7,5,7.390000000000001,11.370000000000001
2012,1,1,7,10,7.48,11.38
2012,1,1,7,15,7.5600000000000005,11.4
2012,1,1,7,20,7.57,11.43
2012,1,1,7,25,7.5600000000000005,11.450000000000001
2012,1,1,7,30,7.5200000000000005,11.47
2012,1,1,7,35,7.48,11.46
2012,1,1,7,40,7.47,11.450000000000001
2012,1,1,7,45,7.48,11.450000000000001
2012,1,1,7,50,7.46,11.46
2012,1,1,7,55,7.42,11.47
2012,1,1,8,0,7.3500000000000005,11.49
2012,1,1,8,5,7.32,11.49
2012,1,1,8,10,7.3500000000000005,11.5
2012,1,1,8,15,7.43,11.52
2012,1,1,8,20,7.48,11.53
2012,1,1,8,25,7.49,11.56
2012,1,1,8,30,7.5200000000000005,11.6
2012,1,1,8,35,7.54,11.6
2012,1,1,8,40,7.61,11.64
2012,1,1,8,45,7.69,11.67
2012,1,1,8,50,7.7,11.6
2012,1,1,8,55,7.74,11.64
2012,1,1,9,0,7.8100000000000005,11.67
2012,1,1,9,5,7.97,11.8
2012,1,1,9,10,8.03,11.83
2012,1,1,9,15,8.07,11.88
2012,1,1,9,20,8.08,11.96
2012,1,1,9,25,8.07,12
2012,1,1,9,30,8.11,12.06
2012,1,1,9,35,8.120000000000001,12.120000000000001
2012,1,1,9,40,8.15,12.200000000000001
2012,1,1,9,45,8.19,12.290000000000001
2012,1,1,9,50,8.2,12.370000000000001
2012,1,1,9,55,8.13,12.42
2012,1,1,10,0,8.06,12.46
2012,1,1,10,5,7.91,12.49
2012,1,1,10,10,7.78,12.530000000000001
2012,1,1,10,15,7.69,12.57
2012,1,1,10,20,7.63,12.64
2012,1,1,10,25,7.53,12.700000000000001
2012,1,1,10,30,7.48,12.77
2012,1,1,10,35,7.45,12.85
2012,1,1,10,40,7.47,12.94
2012,1,1,10,45,7.5,13.040000000000001
2012,1,1,10,50,7.5200000000000005,13.14
2012,1,1,10,55,7.5200000000000005,13.24
2012,1,1,11,0,7.51,13.34
2012,1,1,11,5,7.5,13.44
2012,1,1,11,10,7.53,13.55
2012,1,1,11,15,7.61,13.65
2012,1,1,11,20,7.69,13.74
2012,1,1,11,25,7.75,13.84
2012,1,1,11,30,7.78,13.93
2012,1,1,11,35,7.8,14.02
2012,1,1,11,40,7.79,14.11
2012,1,1,11,45,7.7700000000000005,14.19
2012,1,1,11,50,7.7700000000000005,14.280000000000001
2012,1,1,11,55,7.7700000000000005,14.370000000000001
2012,1,1,12,0,7.7700000000000005,14.450000000000001
2012,1,1,12,5,7.78,14.530000000000001
2012,1,1,12,10,7.7700000000000005,14.6
2012,1,1,12,15,7.7700000000000005,14.68
2012,1,1,12,20,7.78,14.75
2012,1,1,12,25,7.83,14.82
2012,1,1,12,30,7.9,14.9
2012,1,1,12,35,7.95,14.97
2012,1,1,12,40,7.98,15.040000000000001
2012,1,1,12,45,8.01,15.120000000000001
2012,1,1,12,50,8.05,15.200000000000001
2012,1,1,12,55,8.07,15.280000000000001
2012,1,1,13,0,8.08,15.35
2012,1,1,13,5,8.09,15.42
2012,1,1,13,10,8.040000000000001,15.49
2012,1,1,13,15,7.99,15.55
2012,1,1,13,20,7.97,15.6
2012,1,1,13,25,7.97,15.65
2012,1,1,13,30,7.94,15.700000000000001
2012,1,1,13,35,7.87,15.75
2012,1,1,13,40,7.82,15.790000000000001
2012,1,1,13,45,7.82,15.83
2012,1,1,13,50,7.8,15.870000000000001
2012,1,1,13,55,7.76,15.9
2012,1,1,14,0,7.75,15.93
2012,1,1,14,5,7.73,15.96
2012,1,1,14,10,7.7,15.98
2012,1,1,14,15,7.66,16.01
2012,1,1,14,20,7.63,16.02
2012,1,1,14,25,7.63,16.03
2012,1,1,14,30,7.62,16.05
2012,1,1,14,35,7.6000000000000005,16.05
2012,1,1,14,40,7.6000000000000005,16.05
2012,1,1,14,45,7.58,16.05
2012,1,1,14,50,7.55,16.04
2012,1,1,14,55,7.5200000000000005,16.04
2012,1,1,15,0,7.53,16.04
2012,1,1,15,5,7.55,16.03
2012,1,1,15,10,7.5200000000000005,16.02
