SiteID,321568,Site Timezone,-8,Data Timezone,-8,Longitude,-117.043716431,Latitude,34.8899917603
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C)
2009,1,1,0,0,1.1300000000000001,9.57
2009,1,1,0,5,1.22,9.51
2009,1,1,0,10,1.27,9.450000000000001
2009,1,1,0,15,1.29,9.39
2009,1,1,0,20,1.34,9.33
2009,1,1,0,25,1.3900000000000001,9.28
2009,1,1,0,30,1.42,9.22
2009,1,1,0,35,1.46,9.17
2009,1,1,0,40,1.5,9.13
2009,1,1,0,45,1.5,9.08
2009,1,1,0,50,1.46,9.03
2009,1,1,0,55,1.43,8.99
2009,1,1,1,0,1.43,8.950000000000001
2009,1,1,1,5,1.47,8.94
2009,1,1,1,10,1.51,8.94
2009,1,1,1,15,1.53,8.94
2009,1,1,1,20,1.54,8.94
2009,1,1,1,25,1.54,8.93
2009,1,1,1,30,1.53,8.93
2009,1,1,1,35,1.57,8.92
2009,1,1,1,40,1.6400000000000001,8.91
2009,1,1,1,45,1.71,8.89
2009,1,1,1,50,1.76,8.85
2009,1,1,1,55,1.8,8.81
2009,1,1,2,0,1.83,8.77
2009,1,1,2,5,1.85,8.74
2009,1,1,2,10,1.86,8.72
2009,1,1,2,15,1.8800000000000001,8.71
2009,1,1,2,20,1.87,8.69
2009,1,1,2,25,1.83,8.67
2009,1,1,2,30,1.77,8.65
2009,1,1,2,35,1.7,8.63
2009,1,1,2,40,1.6500000000000001,8.61
2009,1,1,2,45,1.6300000000000001,8.6
2009,1,1,2,50,1.6,8.58
2009,1,1,2,55,1.55,8.540000000000001
2009,1,1,3,0,1.51,8.49
2009,1,1,3,5,1.46,8.42
2009,1,1,3,10,1.43,8.370000000000001
2009,1,1,3,15,1.37,8.3
2009,1,1,3,20,1.35,8.24
2009,1,1,3,25,1.35,8.18
2009,1,1,3,30,1.35,8.13
2009,1,1,3,35,1.36,8.08
2009,1,1,3,40,1.41,8.040000000000001
2009,1,1,3,45,1.44,8
2009,1,1,3,50,1.48,7.95
2009,1,1,3,55,1.51,7.91
2009,1,1,4,0,1.53,7.86
2009,1,1,4,5,1.54,7.8
2009,1,1,4,10,1.51,7.75
2009,1,1,4,15,1.5,7.71
2009,1,1,4,20,1.5,7.67
2009,1,1,4,25,1.49,7.66
2009,1,1,4,30,1.51,7.65
2009,1,1,4,35,1.55,7.66
2009,1,1,4,40,1.59,7.66
2009,1,1,4,45,1.6400000000000001,7.68
2009,1,1,4,50,1.71,7.68
2009,1,1,4,55,1.77,7.67
2009,1,1,5,0,1.82,7.65
2009,1,1,5,5,1.83,7.62
2009,1,1,5,10,1.82,7.58
2009,1,1,5,15,1.79,7.54
2009,1,1,5,20,1.75,7.5
2009,1,1,5,25,1.7,7.46
2009,1,1,5,30,1.6600000000000001,7.42
2009,1,1,5,35,1.6400000000000001,7.390000000000001
2009,1,1,5,40,1.61,7.36
2009,1,1,5,45,1.59,7.33
2009,1,1,5,50,1.61,7.32
2009,1,1,5,55,1.62,7.3100000000000005
2009,1,1,6,0,1.6400000000000001,7.3
2009,1,1,6,5,1.67,7.3
2009,1,1,6,10,1.69,7.3
2009,1,1,6,15,1.72,7.29
2009,1,1,6,20,1.73,7.2700000000000005
2009,1,1,6,25,1.72,7.25
2009,1,1,6,30,1.69,7.2
2009,1,1,6,35,1.6500000000000001,7.16
2009,1,1,6,40,1.6,7.1000000000000005
2009,1,1,6,45,1.57,7.0600000000000005
2009,1,1,6,50,1.57,7.0200000000000005
2009,1,1,6,55,1.58,6.99
2009,1,1,7,0,1.61,6.97
2009,1,1,7,5,1.6400000000000001,6.94
2009,1,1,7,10,1.6500000000000001,6.92
2009,1,1,7,15,1.6400000000000001,6.9
2009,1,1,7,20,1.6300000000000001,6.87
2009,1,1,7,25,1.6400000000000001,6.86
2009,1,1,7,30,1.6500000000000001,6.8500000000000005
2009,1,1,7,35,1.6600000000000001,6.83
2009,1,1,7,40,1.68,6.82
2009,1,1,7,45,1.72,6.82
2009,1,1,7,50,1.75,6.82
2009,1,1,7,55,1.76,6.83
2009,1,1,8,0,1.79,6.84
2009,1,1,8,5,1.82,6.8500000000000005
2009,1,1,8,10,1.83,6.87
2009,1,1,8,15,1.83,6.890000000000001
2009,1,1,8,20,1.84,6.91
2009,1,1,8,25,1.86,6.94
2009,1,1,8,30,1.87,6.97
2009,1,1,8,35,1.8900000000000001,6.99
