SiteID,321568,Site Timezone,-8,Data Timezone,-8,Longitude,-117.043716431,Latitude,34.8899917603
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C)
2010,1,1,0,0,4.92,6.8500000000000005
2010,1,1,0,5,4.97,6.86
2010,1,1,0,10,5.03,6.88
2010,1,1,0,15,5.07,6.9
2010,1,1,0,20,5.1000000000000005,6.91
2010,1,1,0,25,5.17,6.93
2010,1,1,0,30,5.28,6.95
2010,1,1,0,35,5.36,6.97
2010,1,1,0,40,5.39,6.98
2010,1,1,0,45,5.4,6.99
2010,1,1,0,50,5.36,6.98
2010,1,1,0,55,5.33,6.95
2010,1,1,1,0,5.2700000000000005,6.91
2010,1,1,1,5,5.18,6.87
2010,1,1,1,10,5.03,6.83
2010,1,1,1,15,4.83,6.8
2010,1,1,1,20,4.63,6.76
2010,1,1,1,25,4.5,6.72
2010,1,1,1,30,4.45,6.68
2010,1,1,1,35,4.44,6.65
2010,1,1,1,40,4.44,6.65
2010,1,1,1,45,4.43,6.65
2010,1,1,1,50,4.3500000000000005,6.66
2010,1,1,1,55,4.22,6.66
2010,1,1,2,0,4.07,6.640000000000001
2010,1,1,2,5,3.95,6.6000000000000005
2010,1,1,2,10,3.89,6.55
2010,1,1,2,15,3.85,6.51
2010,1,1,2,20,3.81,6.5
2010,1,1,2,25,3.7800000000000002,6.5
2010,1,1,2,30,3.8000000000000003,6.5
2010,1,1,2,35,3.83,6.5
2010,1,1,2,40,3.88,6.49
2010,1,1,2,45,3.97,6.47
2010,1,1,2,50,4.08,6.45
2010,1,1,2,55,4.17,6.44
2010,1,1,3,0,4.2,6.44
2010,1,1,3,5,4.17,6.44
2010,1,1,3,10,4.12,6.44
2010,1,1,3,15,4.04,6.42
2010,1,1,3,20,3.96,6.38
2010,1,1,3,25,3.87,6.33
2010,1,1,3,30,3.8000000000000003,6.28
2010,1,1,3,35,3.72,6.22
2010,1,1,3,40,3.65,6.18
2010,1,1,3,45,3.5700000000000003,6.13
2010,1,1,3,50,3.49,6.1000000000000005
2010,1,1,3,55,3.41,6.07
2010,1,1,4,0,3.38,6.04
2010,1,1,4,5,3.39,6.03
2010,1,1,4,10,3.4,6.0200000000000005
2010,1,1,4,15,3.4,6.0200000000000005
2010,1,1,4,20,3.36,6
2010,1,1,4,25,3.33,5.97
2010,1,1,4,30,3.2800000000000002,5.92
2010,1,1,4,35,3.15,5.87
2010,1,1,4,40,2.9,5.8
2010,1,1,4,45,2.5500000000000003,5.73
2010,1,1,4,50,2.16,5.64
2010,1,1,4,55,1.78,5.5200000000000005
2010,1,1,5,0,1.5,5.4
2010,1,1,5,5,1.3800000000000001,5.3
2010,1,1,5,10,1.3900000000000001,5.22
2010,1,1,5,15,1.45,5.17
2010,1,1,5,20,1.53,5.15
2010,1,1,5,25,1.59,5.16
2010,1,1,5,30,1.6400000000000001,5.17
2010,1,1,5,35,1.71,5.18
2010,1,1,5,40,1.73,5.2
2010,1,1,5,45,1.67,5.21
2010,1,1,5,50,1.58,5.2
2010,1,1,5,55,1.45,5.17
2010,1,1,6,0,1.31,5.11
2010,1,1,6,5,1.19,5.0600000000000005
2010,1,1,6,10,1.06,5.01
2010,1,1,6,15,0.89,4.96
2010,1,1,6,20,0.72,4.92
2010,1,1,6,25,0.55,4.88
2010,1,1,6,30,0.4,4.8500000000000005
